Cycle	Time [s]	CoP X [cm]	CoP Y [cm]	Back Left Force [kgf]	Back Right Force [kgf]	Front Left Force [kgf]	Front Right Force [kgf]	Time Stamp [mSecs]	Low Noise Accelerometer X [m/(sec^2)]	Low Noise Accelerometer X [m/(sec^2)]	Low Noise Accelerometer Z [m/(sec^2)]	VSenseBatt [mVolts]	Gyroscope X [deg/sec]	Gyroscope Y [deg/sec]	Gyroscope Z [deg/sec]	Magnetometer X [local flux]	Magnetometer Y [local flux]	Magnetometer Z [local flux]
2671	6.677316e+01	-4.595269e+01	3.306632e+01	3.222043e-01	6.946799e-01	2.232273e+01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2672	6.681457e+01	-4.545497e+01	3.341402e+01	1.812401e-01	6.231687e-01	2.246369e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2673	6.683274e+01	-4.430424e+01	3.184041e+01	3.222043e-01	6.231687e-01	2.302755e+01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2674	6.684948e+01	-4.430424e+01	3.184041e+01	3.222043e-01	6.231687e-01	2.302755e+01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2675	6.688468e+01	-4.765249e+01	3.463147e+01	-3.826179e-01	6.946799e-01	2.352093e+01	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2676	6.690461e+01	-3.906604e+01	2.692756e+01	1.812401e-01	9.092134e-01	2.655166e+01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2677	6.692100e+01	-3.674039e+01	2.574804e+01	-2.416533e-01	1.052236e+00	2.852516e+01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2678	6.695203e+01	-3.366137e+01	2.347079e+01	1.107578e-01	8.377022e-01	3.071011e+01	2.409750e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2679	6.697506e+01	-3.243924e+01	2.201451e+01	1.107578e-01	9.092134e-01	3.338844e+01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2680	6.699288e+01	-3.389367e+01	2.317059e+01	-2.416533e-01	4.801468e-01	3.381133e+01	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2681	6.703046e+01	-3.342587e+01	2.311385e+01	-2.416533e-01	6.231687e-01	3.331795e+01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2682	6.705145e+01	-3.469946e+01	2.301894e+01	2.517224e-01	7.661910e-01	3.183783e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2683	6.706612e+01	-3.469946e+01	2.301894e+01	2.517224e-01	7.661910e-01	3.183783e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2684	6.712033e+01	-4.259253e+01	3.085697e+01	-1.711710e-01	1.225907e-01	2.584684e+01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2685	6.714358e+01	-4.395829e+01	3.108035e+01	1.812401e-01	5.516576e-01	2.415527e+01	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2686	6.715836e+01	-5.103503e+01	3.764827e+01	-1.006891e-01	2.656130e-01	2.225225e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2687	6.717316e+01	-5.820644e+01	4.429842e+01	1.107578e-01	-9.194279e-02	2.027874e+01	3.143152e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2688	6.720304e+01	-6.742684e+01	5.181792e+01	1.107578e-01	5.516576e-01	1.816428e+01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2689	6.722289e+01	-9.215099e+01	7.003094e+01	1.107578e-01	4.801468e-01	1.682511e+01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2690	6.725863e+01	-1.080066e+02	8.574638e+01	4.027549e-02	4.086353e-01	1.597933e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2691	6.727862e+01	-1.123876e+02	8.881606e+01	-3.020641e-02	5.516576e-01	1.590885e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2692	6.729327e+01	-8.061598e+01	6.132230e+01	4.027549e-02	-9.194279e-02	1.823476e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2693	6.732865e+01	-7.378755e+01	5.802036e+01	-4.530998e-01	-2.043164e-02	1.922151e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2694	6.734843e+01	-6.038886e+01	4.533144e+01	-4.530998e-01	4.801468e-01	2.077212e+01	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2695	6.738403e+01	-5.178447e+01	3.807612e+01	-1.711710e-01	4.086353e-01	2.211128e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2696	6.740500e+01	-4.191783e+01	3.166518e+01	-2.416533e-01	6.231687e-01	2.415527e+01	3.143152e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2697	6.742219e+01	-4.006240e+01	2.804752e+01	-3.020641e-02	1.266770e+00	2.535346e+01	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2698	6.745140e+01	-4.093472e+01	2.857071e+01	4.027549e-02	4.801468e-01	2.648118e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2699	6.747297e+01	-4.288438e+01	3.012626e+01	-1.711710e-01	4.086353e-01	2.612877e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2700	6.750967e+01	-4.153044e+01	2.992929e+01	-2.416533e-01	8.377022e-01	2.528298e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2701	6.752970e+01	-4.042253e+01	2.779611e+01	3.926866e-01	8.377022e-01	2.535346e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2702	6.754622e+01	-4.036363e+01	2.911826e+01	-3.121352e-01	1.123747e+00	2.542395e+01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2703	6.757569e+01	-4.452335e+01	3.297075e+01	-5.940644e-01	5.516576e-01	2.486009e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2704	6.759918e+01	-4.645732e+01	3.332988e+01	1.812401e-01	4.801468e-01	2.302755e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2705	6.764083e+01	-5.819042e+01	4.447010e+01	-2.416533e-01	4.086353e-01	2.034923e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2706	6.765988e+01	-5.819042e+01	4.447010e+01	-2.416533e-01	4.086353e-01	2.034923e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2707	6.767634e+01	-6.623962e+01	5.158987e+01	1.107578e-01	4.801468e-01	1.816428e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2708	6.769073e+01	-1.151585e+02	8.668908e+01	4.027549e-02	-9.194279e-02	1.689560e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2709	6.772153e+01	-7.213046e+01	5.658578e+01	1.812401e-01	5.516576e-01	1.731849e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2710	6.775958e+01	-8.618790e+01	6.352398e+01	3.222043e-01	5.516576e-01	1.696608e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2711	6.777922e+01	-7.658219e+01	6.337778e+01	-4.530998e-01	4.086353e-01	1.781187e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2712	6.779695e+01	-6.630553e+01	5.080458e+01	-1.711710e-01	6.231687e-01	1.886910e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2713	6.782656e+01	-5.950546e+01	4.387199e+01	-1.006891e-01	5.516576e-01	2.027874e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2714	6.784810e+01	-5.215667e+01	3.850826e+01	-3.020641e-02	3.371241e-01	2.168839e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2715	6.789390e+01	-4.440421e+01	3.274963e+01	-3.121352e-01	5.516576e-01	2.422575e+01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2716	6.791261e+01	-3.872985e+01	2.759148e+01	1.812401e-01	6.946799e-01	2.605829e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2717	6.793013e+01	-3.872985e+01	2.759148e+01	1.812401e-01	6.946799e-01	2.605829e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2718	6.794494e+01	-3.975311e+01	2.779282e+01	1.812401e-01	1.225907e-01	2.739745e+01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2719	6.798020e+01	-4.113936e+01	2.828092e+01	-3.020641e-02	1.941018e-01	2.774986e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2720	6.800164e+01	-3.565591e+01	2.519275e+01	-3.020641e-02	6.946799e-01	2.915950e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2721	6.801648e+01	-3.565591e+01	2.519275e+01	-3.020641e-02	6.946799e-01	2.915950e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2722	6.804900e+01	-3.443293e+01	2.302470e+01	2.517224e-01	6.946799e-01	3.190831e+01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2723	6.809204e+01	-3.196492e+01	2.173726e+01	2.517224e-01	9.807245e-01	3.310651e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2724	6.811308e+01	-3.055280e+01	2.111198e+01	-2.416533e-01	1.195258e+00	3.557339e+01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2725	6.813004e+01	-3.110213e+01	2.125306e+01	-3.020641e-02	7.661910e-01	3.592580e+01	2.409750e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2726	6.814507e+01	-3.110213e+01	2.125306e+01	-3.020641e-02	7.661910e-01	3.592580e+01	2.409750e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2727	6.818769e+01	-3.113378e+01	2.057565e+01	-2.416533e-01	6.946799e-01	3.944991e+01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2728	6.820779e+01	-3.045198e+01	2.007810e+01	1.107578e-01	2.656130e-01	4.093004e+01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2729	6.822269e+01	-3.045198e+01	2.007810e+01	1.107578e-01	2.656130e-01	4.093004e+01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2730	6.825058e+01	-2.997567e+01	1.957956e+01	2.517224e-01	5.516576e-01	4.107100e+01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2731	6.827179e+01	-3.095095e+01	1.989638e+01	1.107578e-01	6.231687e-01	4.071859e+01	-4.924271e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2732	6.830826e+01	-3.005345e+01	2.043036e+01	2.517224e-01	6.946799e-01	3.712400e+01	5.343358e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2733	6.832827e+01	-3.783714e+01	2.565874e+01	4.027549e-02	1.941018e-01	3.021674e+01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2734	6.834471e+01	-4.822729e+01	3.361421e+01	-1.711710e-01	-9.194279e-02	2.528298e+01	-4.924271e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2735	6.837464e+01	-1.365015e+03	1.084615e+03	1.107578e-01	-2.043164e-02	1.372390e+01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2736	6.841003e+01	1.162445e+01	-1.371256e+01	2.517224e-01	-2.349655e-01	4.349760e+00	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2737	6.843014e+01	4.764443e+00	-7.456764e+00	4.631693e-01	5.107951e-02	1.741918e+00	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2738	6.844839e+01	1.031794e+00	-6.269382e+00	4.027549e-02	1.941018e-01	6.142022e-01	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2739	6.848244e+01	-1.353484e+00	-4.790822e+00	1.107578e-01	2.656130e-01	-6.544776e-01	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2740	6.850493e+01	-1.331835e+00	-4.733787e+00	-3.020641e-02	3.371241e-01	-5.839955e-01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2741	6.852486e+01	7.044796e-01	-4.630966e+00	1.812401e-01	-6.640320e-01	-7.249599e-01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2742	6.854002e+01	-7.704610e-01	-4.568798e+00	3.926866e-01	-2.349655e-01	-1.006889e+00	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2743	6.857557e+01	-2.540798e+00	-4.199438e+00	-3.020641e-02	2.656130e-01	-1.288818e+00	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2744	6.859730e+01	-9.776992e-01	-4.198130e+00	3.926866e-01	-2.043164e-02	-1.077371e+00	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2745	6.863851e+01	-4.140368e-01	-4.763171e+00	-3.020641e-02	-3.779874e-01	-7.954420e-01	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2746	6.865483e+01	-1.485241e+00	-3.956680e+00	3.222043e-01	5.107951e-02	-1.288818e+00	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2747	6.867246e+01	-1.485241e+00	-3.956680e+00	3.222043e-01	5.107951e-02	-1.288818e+00	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2748	6.870233e+01	-6.406234e-01	-4.308146e+00	2.517224e-01	-9.194279e-02	-9.364069e-01	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2749	6.872266e+01	-1.036253e+00	-3.874647e+00	3.222043e-01	-9.194279e-02	-1.288818e+00	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2750	6.875954e+01	-1.638515e+00	-4.186387e+00	-3.020641e-02	-2.043164e-02	-1.218335e+00	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2751	6.877902e+01	-5.296323e-01	-4.579389e+00	4.027549e-02	-9.194279e-02	-7.249599e-01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2752	6.879593e+01	-7.972928e-01	-4.212938e+00	-3.020641e-02	-2.349655e-01	-1.077371e+00	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2753	6.882733e+01	-9.393340e-02	-3.460242e+00	3.926866e-01	1.225907e-01	-1.006889e+00	-6.391075e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2754	6.884764e+01	-1.697052e+00	-5.358973e+00	-1.006891e-01	-4.494986e-01	-1.006889e+00	5.343358e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2755	6.888339e+01	-9.725872e-02	-3.719072e+00	4.631693e-01	-3.779874e-01	-1.288818e+00	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2756	6.890557e+01	-2.240734e+00	-4.523891e+00	-3.020641e-02	1.225907e-01	-1.147854e+00	2.409750e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2757	6.892142e+01	-7.097575e-01	-4.330318e+00	-3.020641e-02	-1.634544e-01	-9.364069e-01	-2.724064e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2758	6.895376e+01	-9.442712e-02	-3.861618e+00	2.517224e-01	-1.634544e-01	-1.006889e+00	-4.924271e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2759	6.897472e+01	-1.156628e+00	-4.534347e+00	-5.235821e-01	-2.349655e-01	-9.364069e-01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2760	6.899177e+01	-1.074080e-01	-4.376992e+00	2.517224e-01	-3.779874e-01	-9.364069e-01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2761	6.902580e+01	-9.580586e-01	-4.593720e+00	1.812401e-01	-2.349655e-01	-1.006889e+00	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2762	6.904639e+01	-1.199386e+00	-3.988981e+00	4.027549e-02	-1.634544e-01	-1.288818e+00	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2763	6.908137e+01	-1.458842e+00	-4.705002e+00	-3.020641e-02	-2.349655e-01	-1.077371e+00	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2764	6.910114e+01	-5.179271e-01	-4.690428e+00	1.107578e-01	-5.210097e-01	-1.006889e+00	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2765	6.911586e+01	-1.047999e+00	-4.500815e+00	-3.020641e-02	-2.043164e-02	-8.659245e-01	-1.257260e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2766	6.915589e+01	-6.596131e-01	-4.398048e+00	3.222043e-01	-2.043164e-02	-8.659245e-01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2767	6.917543e+01	-9.446867e-01	-5.213862e+00	-3.020641e-02	-5.925209e-01	-9.364069e-01	3.143152e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2768	6.919152e+01	-6.202733e-01	-4.766441e+00	-3.020641e-02	-3.779874e-01	-8.659245e-01	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2769	6.922778e+01	-5.026246e-01	-4.599627e+00	4.027549e-02	-5.925209e-01	-1.077371e+00	-5.238585e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2770	6.924784e+01	-1.876204e+00	-4.945021e+00	-1.711710e-01	-2.349655e-01	-1.077371e+00	3.143152e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2771	6.928348e+01	-3.980219e-01	-4.131981e+00	4.027549e-02	-1.634544e-01	-9.364069e-01	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2772	6.930352e+01	-2.345646e-01	-4.524434e+00	4.631693e-01	-2.349655e-01	-8.659245e-01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2773	6.932069e+01	-2.345646e-01	-4.524434e+00	4.631693e-01	-2.349655e-01	-8.659245e-01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2774	6.935625e+01	1.062229e-01	-4.357549e+00	4.027549e-02	-4.494986e-01	-8.659245e-01	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2775	6.937581e+01	-1.650334e+00	-4.335630e+00	-2.416533e-01	1.941018e-01	-9.364069e-01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2776	6.939370e+01	-1.429208e+00	-4.179523e+00	-1.006891e-01	5.107951e-02	-1.077371e+00	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2777	6.943433e+01	-3.597777e-01	-4.373618e+00	6.041335e-01	5.107951e-02	-7.954420e-01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2778	6.945122e+01	-3.597777e-01	-4.373618e+00	6.041335e-01	5.107951e-02	-7.954420e-01	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2779	6.946904e+01	-6.598680e-01	-4.726715e+00	3.222043e-01	-3.064763e-01	-9.364069e-01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2780	6.950139e+01	-1.859052e+00	-4.493857e+00	1.812401e-01	1.225907e-01	-1.077371e+00	2.409750e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2781	6.952193e+01	-5.309072e-01	-4.377763e+00	4.027549e-02	1.225907e-01	-6.544776e-01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2782	6.956069e+01	9.755339e-02	-4.451015e+00	2.517224e-01	-5.210097e-01	-9.364069e-01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2783	6.958390e+01	-1.980894e+00	-4.194975e+00	4.027549e-02	5.107951e-02	-1.288818e+00	9.429451e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2784	6.960553e+01	-1.700921e+00	-4.677732e+00	-3.020641e-02	-2.043164e-02	-1.006889e+00	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2785	6.962220e+01	-4.059578e-01	-4.485922e+00	4.027549e-02	-3.779874e-01	-9.364069e-01	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2786	6.965108e+01	-6.598680e-01	-5.207377e+00	4.027549e-02	-3.064763e-01	-6.544776e-01	1.676348e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2787	6.967825e+01	-1.958469e-01	-4.663692e+00	-1.711710e-01	-3.779874e-01	-7.249599e-01	-3.457467e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2788	6.969292e+01	-1.077014e+00	-4.568076e+00	3.926866e-01	-3.779874e-01	-1.218335e+00	3.143152e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2789	6.973073e+01	-1.233908e+00	-4.537695e+00	-3.020641e-02	-2.349655e-01	-1.077371e+00	2.095433e-02	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2790	6.974990e+01	-5.082635e-01	-3.784942e+00	2.517224e-01	-2.043164e-02	-1.077371e+00	-4.190869e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2791	6.976798e+01	-1.306190e+00	-3.722824e+00	1.812401e-01	-9.194279e-02	-1.429782e+00	-1.990663e-01	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
